7.054	-34.99531
7.055	-34.31719
7.056	-32.47656
7.057	-31.08438
7.058	-30.27031
7.059	-30.225
7.06	-29.29531
7.061	-29.83438
7.062	-29.40156
7.063	-30.59844
7.064	-31.18594
7.065	-31.90156
7.066	-33.80313
7.067	-35.2375
7.068	-36.11875
7.069	-36.06563
7.07	-37.025
7.071	-36.54375
7.072	-36.90781
7.073	-35.74375
7.074	-35.15625
7.075	-34.45938
7.076	-32.46719
7.077	-31.15625
7.078	-30.29063
7.079	-30.42344
7.08	-29.36719
7.081	-29.81563
7.082	-29.44063
7.083	-30.63125
7.084	-31.34688
7.085	-31.99219
7.086	-33.86406
7.087	-35.25625
7.088	-36.03438
7.089	-36.00937
7.09	-37.04844
7.091	-36.50469
7.092	-36.91406
7.093	-35.775
7.094	-35.14063
7.095	-34.41406
7.096	-32.46719
7.097	-31.15938
7.098	-30.27188
7.099	-30.26875
7.1	-29.37031
7.101	-29.88125
7.102	-29.51563
7.103	-30.57188
7.104	-31.30781
7.105	-31.97969
7.106	-33.875
7.107	-35.29844
7.108	-36.07031
7.109	-36.11406
7.11	-37.06563
7.111	-36.475
7.112	-36.84531
7.113	-35.79062
7.114	-35.15469
7.115	-34.46719
7.116	-32.48281
7.117	-31.17031
7.118	-30.32188
7.119	-30.32344
7.12	-29.36875
7.121	-29.98594
7.122	-29.64531
7.123	-30.6125
7.124	-31.37656
7.125	-31.97031
7.126	-33.975
7.127	-35.39375
7.128	-36.21719
7.129	-36.07656
7.13	-37.01094
7.131	-36.44844
7.132	-36.8125
7.133	-35.86563
7.134	-35.22969
7.135	-34.63281
7.136	-32.65781
7.137	-31.425
7.138	-30.43438
7.139	-30.46875
7.14	-29.51094
7.141	-30.04219
7.142	-29.69844
7.143	-30.75469
7.144	-31.40781
7.145	-32.08281
7.146	-33.88281
7.147	-35.28281
7.148	-36.09219
7.149	-36.20625
7.15	-37.1875
7.151	-36.64219
7.152	-37.04688
7.153	-35.94687
7.154	-35.32813
7.155	-34.65781
7.156	-32.73125
7.157	-31.49688
7.158	-30.76406
7.159	-30.63594
7.16	-29.54844
7.161	-30.03906
7.162	-29.74219
7.163	-30.81406
7.164	-31.54375
7.165	-32.15156
7.166	-33.97656
7.167	-35.52813
7.168	-36.29219
7.169	-36.3625
7.17	-37.4375
7.171	-36.95
7.172	-37.26094
7.173	-36.25625
7.174	-35.61563
7.175	-35.06406
7.176	-33.07813
7.177	-31.70938
7.178	-30.81406
7.179	-30.85313
7.18	-29.82344
7.181	-30.40938
7.182	-30.04531
7.183	-31.13906
7.184	-31.87813
7.185	-32.46719
7.186	-34.44063
7.187	-35.85469
7.188	-36.68438
7.189	-36.60938
7.19	-37.56719
7.191	-37.00781
7.192	-37.37188
7.193	-36.0875
7.194	-35.36406
7.195	-34.7625
7.196	-32.71563
7.197	-31.40625
7.198	-30.48594
7.199	-30.33594
7.2	-29.45938
7.201	-29.94375
7.202	-29.49844
7.203	-30.43594
7.204	-31.12969
7.205	-31.76719
7.206	-33.69063
7.207	-35.15781
7.208	-36.00469
7.209	-36.17188
7.21	-37.13906
7.211	-36.65469
7.212	-37.05156
7.213	-36.08906
7.214	-35.39219
7.215	-34.77344
7.216	-32.8875
7.217	-31.55469
7.218	-30.775
7.219	-30.71719
7.22	-29.77969
7.221	-30.275
7.222	-29.92813
7.223	-30.89375
7.224	-31.59844
7.225	-32.16875
7.226	-34.15625
7.227	-35.61406
7.228	-36.36719
7.229	-36.32031
7.23	-37.34375
7.231	-36.7625
7.232	-37.15625
7.233	-36.24219
7.234	-35.54531
7.235	-34.99375
7.236	-32.9875
7.237	-31.69219
7.238	-30.86875
7.239	-30.78281
7.24	-29.83906
7.241	-30.36875
7.242	-29.9125
7.243	-30.93906
7.244	-31.64063
7.245	-32.21563
7.246	-34.09531
7.247	-35.55938
7.248	-36.39063
7.249	-36.49375
7.25	-37.48281
7.251	-36.8625
7.252	-37.22656
7.253	-36.24688
7.254	-35.53281
7.255	-34.98906
7.256	-33.04375
7.257	-31.71563
7.258	-30.81406
7.259	-30.7375
7.26	-29.78438
7.261	-30.325
7.262	-30.02656
7.263	-30.89688
7.264	-31.71563
7.265	-32.19219
7.266	-34.13281
7.267	-35.63437
7.268	-36.44844
7.269	-36.41562
7.27	-37.52656
7.271	-37.07969
7.272	-37.40625
7.273	-36.48438
7.274	-35.77031
7.275	-35.18281
7.276	-33.1
7.277	-31.7375
7.278	-30.90313
7.279	-30.85625
7.28	-29.87656
7.281	-30.42656
7.282	-30.075
7.283	-31.00313
7.284	-31.88125
7.285	-32.42969
7.286	-34.41719
7.287	-35.77969
7.288	-36.65625
7.289	-36.64844
7.29	-37.53594
7.291	-37.0375
7.292	-37.30313
7.293	-36.39844
7.294	-35.675
7.295	-35.07187
7.296	-33.07813
7.297	-31.78438
7.298	-31.0125
7.299	-31.02188
7.3	-29.99063
7.301	-30.50156
7.302	-30.2
7.303	-31.11094
7.304	-31.89375
7.305	-32.47188
7.306	-34.375
7.307	-35.92031
7.308	-36.7375
7.309	-36.74063
7.31	-37.66406
7.311	-37.05625
7.312	-37.32344
7.313	-36.36875
7.314	-35.75313
7.315	-35.24063
7.316	-33.25313
7.317	-31.89219
7.318	-31.06406
7.319	-31.02813
7.32	-30.09063
7.321	-30.56719
7.322	-30.27656
7.323	-31.1625
7.324	-31.94844
7.325	-32.40313
7.326	-34.39844
7.327	-35.79844
7.328	-36.52969
7.329	-36.61094
7.33	-37.56094
7.331	-37.15156
7.332	-37.48594
7.333	-36.67188
7.334	-35.87188
7.335	-35.4375
7.336	-33.34219
7.337	-32.01563
7.338	-31.20469
7.339	-31.11875
7.34	-30.1875
7.341	-30.62656
7.342	-30.26563
7.343	-31.21719
7.344	-32.01094
7.345	-32.47656
7.346	-34.43125
7.347	-35.87813
7.348	-36.63594
7.349	-36.77031
7.35	-37.67344
7.351	-37.225
7.352	-37.56719
7.353	-36.7
7.354	-35.87188
7.355	-35.42813
7.356	-33.54531
7.357	-32.20469
7.358	-31.325
7.359	-31.18594
7.36	-30.25469
7.361	-30.69688
7.362	-30.32656
7.363	-31.25938
7.364	-32.06719
7.365	-32.54219
7.366	-34.55781
7.367	-35.94063
7.368	-36.81406
7.369	-36.86719
7.37	-37.80938
7.371	-37.33125
7.372	-37.6125
7.373	-36.75156
7.374	-36.025
7.375	-35.69531
7.376	-33.59063
7.377	-32.24219
7.378	-31.37188
7.379	-31.33125
7.38	-30.32813
7.381	-30.81563
7.382	-30.42656
7.383	-31.31875
7.384	-32.1875
7.385	-32.74219
7.386	-34.7
7.387	-36.15469
7.388	-36.92656
7.389	-37.02969
7.39	-37.92344
7.391	-37.49688
7.392	-37.79531
7.393	-36.9375
7.394	-36.05781
7.395	-35.64844
7.396	-33.58125
7.397	-32.28281
7.398	-31.48281
7.399	-31.38438
7.4	-30.55938
7.401	-30.98125
7.402	-30.77344
7.403	-31.54219
7.404	-32.45625
7.405	-32.94375
7.406	-34.94375
7.407	-36.2375
7.408	-37.00156
7.409	-37.09219
7.41	-37.98281
7.411	-37.5
7.412	-37.72656
7.413	-37.00781
7.414	-36.16719
7.415	-35.71563
7.416	-33.65
7.417	-32.43125
7.418	-31.58594
7.419	-31.50938
7.42	-30.52656
7.421	-30.9375
7.422	-30.65
7.423	-31.50781
7.424	-32.34063
7.425	-32.80156
7.426	-34.76875
7.427	-36.11563
7.428	-36.99688
7.429	-37.07187
7.43	-37.97031
7.431	-37.49688
7.432	-37.72031
7.433	-36.98594
7.434	-36.14063
7.435	-35.79531
7.436	-33.63594
7.437	-32.35312
7.438	-31.50781
7.439	-31.37656
7.44	-30.36875
7.441	-30.90313
7.442	-30.5625
7.443	-31.29531
7.444	-32.22344
7.445	-32.60312
7.446	-34.60938
7.447	-35.99688
7.448	-36.64844
7.449	-36.92969
7.45	-37.83906
7.451	-37.39844
7.452	-37.66094
7.453	-36.9625
7.454	-36.09375
7.455	-35.66719
7.456	-33.575
7.457	-32.17656
7.458	-31.31406
7.459	-31.14375
7.46	-30.30156
7.461	-30.8
7.462	-30.47813
7.463	-31.2125
7.464	-32.04688
7.465	-32.52344
7.466	-34.45
7.467	-35.9
7.468	-36.70625
7.469	-36.80625
7.47	-37.83281
7.471	-37.32813
7.472	-37.61719
7.473	-36.80781
7.474	-35.92188
7.475	-35.54844
7.476	-33.525
7.477	-32.19531
7.478	-31.29219
7.479	-31.17813
7.48	-30.20781
7.481	-30.73594
7.482	-30.45313
7.483	-31.10469
7.484	-32.02031
7.485	-32.50781
7.486	-34.48281
7.487	-35.88594
7.488	-36.6625
7.489	-36.83594
7.49	-37.78906
7.491	-37.33281
7.492	-37.54062
7.493	-36.7625
7.494	-35.9125
7.495	-35.47656
7.496	-33.50937
7.497	-32.22031
7.498	-31.325
7.499	-31.17969
7.5	-30.31875
7.501	-30.70313
7.502	-30.49063
7.503	-31.21563
7.504	-32.09844
7.505	-32.61563
7.506	-34.6125
7.507	-35.8875
7.508	-36.69844
7.509	-36.80156
7.51	-37.7
7.511	-37.34375
7.512	-37.56406
7.513	-36.81563
7.514	-35.89844
7.515	-35.46875
7.516	-33.4
7.517	-32.11719
7.518	-31.4375
7.519	-31.24219
7.52	-30.39375
7.521	-30.8875
7.522	-30.72031
7.523	-31.28281
7.524	-32.15625
7.525	-32.55781
7.526	-34.56406
7.527	-35.8625
7.528	-36.72656
7.529	-36.86719
7.53	-37.72344
7.531	-37.29688
7.532	-37.60469
7.533	-36.88125
7.534	-35.91562
7.535	-35.58906
7.536	-33.6
7.537	-32.27813
7.538	-31.45938
7.539	-31.40938
7.54	-30.41406
7.541	-30.82031
7.542	-30.53281
7.543	-31.22969
7.544	-32.15313
7.545	-32.50469
7.546	-34.575
7.547	-35.90938
7.548	-36.70469
7.549	-37.02969
7.55	-37.92656
7.551	-37.45625
7.552	-37.66719
7.553	-37.05156
7.554	-36.09531
7.555	-35.75
7.556	-33.75937
7.557	-32.37656
7.558	-31.475
7.559	-31.3
7.56	-30.42188
7.561	-30.86875
7.562	-30.7125
7.563	-31.23125
7.564	-32.16562
7.565	-32.60156
7.566	-34.63594
7.567	-36.10156
7.568	-36.86875
7.569	-36.95
7.57	-37.87344
7.571	-37.44687
7.572	-37.73438
7.573	-37.18281
7.574	-36.14844
7.575	-35.76094
7.576	-33.6875
7.577	-32.31406
7.578	-31.48125
7.579	-31.3875
7.58	-30.54063
7.581	-31.0125
7.582	-30.79375
7.583	-31.37188
7.584	-32.27813
7.585	-32.66875
7.586	-34.68438
7.587	-36.09688
7.588	-36.87656
7.589	-37.06563
7.59	-37.91875
7.591	-37.51563
7.592	-37.72812
7.593	-37.08281
7.594	-36.10938
7.595	-35.69219
7.596	-33.69844
7.597	-32.44219
7.598	-31.62656
7.599	-31.57813
7.6	-30.64063
7.601	-31.04688
7.602	-30.89219
7.603	-31.45469
7.604	-32.35469
7.605	-32.67813
7.606	-34.66719
7.607	-36.07031
7.608	-36.92969
7.609	-37.06094
7.61	-37.92969
7.611	-37.56875
7.612	-37.7
7.613	-37.16719
7.614	-36.16094
7.615	-35.68594
7.616	-33.67656
7.617	-32.48594
7.618	-31.59688
7.619	-31.49219
7.62	-30.60625
7.621	-31.01563
7.622	-30.85625
7.623	-31.40781
7.624	-32.40313
7.625	-32.8125
7.626	-34.85781
7.627	-36.23906
7.628	-37.09844
7.629	-37.0875
7.63	-37.93125
7.631	-37.55313
7.632	-37.82031
7.633	-37.21563
7.634	-36.22969
7.635	-35.85312
7.636	-33.86094
7.637	-32.61563
7.638	-31.84219
7.639	-31.57813
7.64	-30.68438
7.641	-31.16875
7.642	-30.86563
7.643	-31.50469
7.644	-32.40469
7.645	-32.87031
7.646	-34.825
7.647	-36.14063
7.648	-36.90781
7.649	-37.125
7.65	-38.02344
7.651	-37.6375
7.652	-37.82031
7.653	-37.3
7.654	-36.36875
7.655	-36.03438
7.656	-34.025
7.657	-32.69531
7.658	-31.7625
7.659	-31.6375
7.66	-30.73125
7.661	-31.09688
7.662	-30.88438
7.663	-31.37656
7.664	-32.48906
7.665	-32.77813
7.666	-34.74844
7.667	-36.1875
7.668	-37.03438
7.669	-37.17344
7.67	-38.01875
7.671	-37.61563
7.672	-37.89531
7.673	-37.28906
7.674	-36.33594
7.675	-35.90469
7.676	-33.9125
7.677	-32.55313
7.678	-31.6625
7.679	-31.52344
7.68	-30.69219
7.681	-31.06719
7.682	-30.9125
7.683	-31.41563
7.684	-32.43594
7.685	-32.92813
7.686	-34.85469
7.687	-36.14375
7.688	-36.91719
7.689	-37.07813
7.69	-38.03438
7.691	-37.61406
7.692	-37.89375
7.693	-37.34063
7.694	-36.34844
7.695	-35.85938
7.696	-33.91094
7.697	-32.61406
7.698	-31.69375
7.699	-31.57031
7.7	-30.7125
7.701	-31.11406
7.702	-30.875
7.703	-31.36719
7.704	-32.41406
7.705	-32.90156
7.706	-34.84844
7.707	-36.18438
7.708	-37.0875
7.709	-37.19063
7.71	-38.10781
7.711	-37.74375
7.712	-37.90313
7.713	-37.44219
7.714	-36.36875
7.715	-35.95469
7.716	-33.87813
7.717	-32.72031
7.718	-31.74063
7.719	-31.65469
7.72	-30.82969
7.721	-31.23594
7.722	-31.01406
7.723	-31.54688
7.724	-32.5375
7.725	-32.84844
7.726	-34.86563
7.727	-36.25937
7.728	-37.0625
7.729	-37.2375
7.73	-38.08281
7.731	-37.59375
7.732	-37.90313
7.733	-37.41719
7.734	-36.36875
7.735	-36.04531
7.736	-34.12656
7.737	-32.6625
7.738	-31.89531
7.739	-31.725
7.74	-30.81875
7.741	-31.28594
7.742	-31.21719
7.743	-31.66094
7.744	-32.66719
7.745	-33.02969
7.746	-34.97031
7.747	-36.42031
7.748	-37.19531
7.749	-37.40469
7.75	-38.25469
7.751	-37.86406
7.752	-37.99219
7.753	-37.59219
7.754	-36.50469
7.755	-36.11406
7.756	-34.11719
7.757	-32.81406
7.758	-31.9375
7.759	-31.80313
7.76	-30.85469
7.761	-31.24531
7.762	-31.12188
7.763	-31.62656
7.764	-32.61094
7.765	-32.92969
7.766	-34.92188
7.767	-36.32187
7.768	-37.27031
7.769	-37.39531
7.77	-38.29375
7.771	-37.83438
7.772	-38.05156
7.773	-37.60781
7.774	-36.57813
7.775	-36.15625
7.776	-34.23438
7.777	-32.92344
7.778	-32.03281
7.779	-31.79375
7.78	-31.01406
7.781	-31.39688
7.782	-31.27344
7.783	-31.75469
7.784	-32.80625
7.785	-33.22188
7.786	-35.19063
7.787	-36.57656
7.788	-37.40313
7.789	-37.60625
7.79	-38.43125
7.791	-38.0875
7.792	-38.26406
7.793	-37.75781
7.794	-36.74688
7.795	-36.22969
7.796	-34.32031
7.797	-33.0875
7.798	-32.19219
7.799	-32.06875
7.8	-31.1875
7.801	-31.43594
7.802	-31.29219
7.803	-31.76719
7.804	-32.85781
7.805	-33.18438
7.806	-35.14219
7.807	-36.53438
7.808	-37.49688
7.809	-37.54688
7.81	-38.40469
7.811	-38.09531
7.812	-38.17188
7.813	-37.79062
7.814	-36.72812
7.815	-36.44375
7.816	-34.41406
7.817	-33.06719
7.818	-32.18594
7.819	-32.07031
7.82	-31.14688
7.821	-31.625
7.822	-31.48281
7.823	-31.77031
7.824	-32.90625
7.825	-33.28281
7.826	-35.21875
7.827	-36.6
7.828	-37.34219
7.829	-37.55625
7.83	-38.44063
7.831	-38.11094
7.832	-38.26563
7.833	-37.95
7.834	-36.85469
7.835	-36.36719
7.836	-34.48906
7.837	-33.18438
7.838	-32.33281
7.839	-32.08906
7.84	-31.23281
7.841	-31.56094
7.842	-31.44844
7.843	-31.85469
7.844	-33.02656
7.845	-33.34063
7.846	-35.15469
7.847	-36.575
7.848	-37.39844
7.849	-37.575
7.85	-38.42031
7.851	-38.07656
7.852	-38.19375
7.853	-37.89688
7.854	-36.77344
7.855	-36.49063
7.856	-34.4875
7.857	-33.175
7.858	-32.27188
7.859	-32.17344
7.86	-31.28125
7.861	-31.53438
7.862	-31.49844
7.863	-31.79531
7.864	-32.8875
7.865	-33.25469
7.866	-35.19063
7.867	-36.55313
7.868	-37.49219
7.869	-37.59531
7.87	-38.4625
7.871	-38.23281
7.872	-38.31094
7.873	-37.95625
7.874	-36.79062
7.875	-36.49219
7.876	-34.47031
7.877	-33.24688
7.878	-32.32813
7.879	-32.1375
7.88	-31.30938
7.881	-31.61563
7.882	-31.57344
7.883	-31.98125
7.884	-33.11875
7.885	-33.52344
7.886	-35.45313
7.887	-36.80625
7.888	-37.75156
7.889	-37.96719
7.89	-38.81406
7.891	-38.5
7.892	-38.52813
7.893	-38.25781
7.894	-37.175
7.895	-36.8375
7.896	-34.82656
7.897	-33.51406
7.898	-32.575
7.899	-32.40781
7.9	-31.65781
7.901	-31.87656
7.902	-31.83281
7.903	-32.02344
7.904	-32.95313
7.905	-33.18438
7.906	-35.03438
7.907	-36.5
7.908	-37.42344
7.909	-37.47188
7.91	-38.27969
7.911	-38.03125
7.912	-37.84219
7.913	-37.46406
7.914	-36.23906
7.915	-35.84375
7.916	-33.84375
7.917	-32.64219
7.918	-31.75
7.919	-31.59063
7.92	-30.90625
7.921	-31.22813
7.922	-31.31094
7.923	-31.62969
7.924	-32.80469
7.925	-33.13594
7.926	-35.11563
7.927	-36.44844
7.928	-37.38125
7.929	-37.66406
7.93	-38.55
7.931	-38.26875
7.932	-38.3125
7.933	-38.14688
7.934	-36.98125
7.935	-36.61563
7.936	-34.67031
7.937	-33.37656
7.938	-32.45938
7.939	-32.19219
7.94	-31.35156
7.941	-31.66875
7.942	-31.71875
7.943	-31.92344
7.944	-33.03438
7.945	-33.38437
7.946	-35.275
7.947	-36.67969
7.948	-37.40313
7.949	-37.74531
7.95	-38.63125
7.951	-38.42656
7.952	-38.33125
7.953	-38.2
7.954	-37.04219
7.955	-36.59844
7.956	-34.68281
7.957	-33.52188
7.958	-32.51094
7.959	-32.42656
7.96	-31.5625
7.961	-31.77188
7.962	-31.8875
7.963	-32.11875
7.964	-33.27969
7.965	-33.60312
7.966	-35.425
7.967	-36.83594
7.968	-37.74531
7.969	-37.92656
7.97	-38.72188
7.971	-38.61875
7.972	-38.50625
7.973	-38.32969
7.974	-37.12969
7.975	-36.73906
7.976	-34.89375
7.977	-33.60938
7.978	-32.68906
7.979	-32.45156
7.98	-31.57813
7.981	-31.73594
7.982	-31.82344
7.983	-31.99375
7.984	-33.32344
7.985	-33.7
7.986	-35.56875
7.987	-36.94375
7.988	-37.83906
7.989	-38.17031
7.99	-38.95781
7.991	-38.79375
7.992	-38.63281
7.993	-38.46875
7.994	-37.34375
7.995	-36.94844
7.996	-35.04688
7.997	-33.67188
7.998	-32.77031
7.999	-32.52656
8	-31.75156
8.001	-31.97188
8.002	-32.03594
8.003	-32.17344
8.004	-33.40313
8.005	-33.77031
8.006	-35.70781
8.007	-37.00313
8.008	-37.99219
8.009	-38.1875
8.01	-39.01875
8.011	-38.92813
8.012	-38.64844
8.013	-38.42656
8.014	-37.34219
8.015	-36.99219
8.016	-35.07813
8.017	-33.80625
8.018	-32.93594
8.019	-32.72812
8.02	-31.94531
8.021	-32.04219
8.022	-32.22031
8.023	-32.27656
8.024	-33.54375
8.025	-33.9
8.026	-35.75
8.027	-37.12031
8.028	-38.06094
8.029	-38.23594
8.03	-39.06094
8.031	-38.975
8.032	-38.84688
8.033	-38.88438
8.034	-37.5625
8.035	-37.1875
8.036	-35.18438
8.037	-33.87031
8.038	-32.99844
8.039	-32.54219
8.04	-31.77813
8.041	-31.92813
8.042	-32.15
8.043	-32.275
8.044	-33.53906
8.045	-33.79531
8.046	-35.67656
8.047	-37.12813
8.048	-37.9
8.049	-38.3375
8.05	-39.11406
8.051	-38.98906
8.052	-38.76094
8.053	-38.69688
8.054	-37.45625
8.055	-37.16719
8.056	-35.30625
8.057	-33.91875
8.058	-32.93594
8.059	-32.65938
8.06	-31.89375
8.061	-31.96406
8.062	-32.24844
8.063	-32.29531
8.064	-33.49375
8.065	-33.91562
8.066	-35.8125
8.067	-37.1
8.068	-38.04531
8.069	-38.34688
8.07	-39.08125
8.071	-38.90156
8.072	-38.75938
8.073	-38.71875
8.074	-37.43281
8.075	-37.11875
8.076	-35.20469
8.077	-33.86719
8.078	-32.9625
8.079	-32.68438
8.08	-31.85625
8.081	-32.12188
8.082	-32.21094
8.083	-32.33438
8.084	-33.61719
8.085	-33.91406
8.086	-35.72031
8.087	-37.1375
8.088	-38.06875
8.089	-38.37188
8.09	-39.17656
8.091	-38.99063
8.092	-38.92813
8.093	-38.79063
8.094	-37.46719
8.095	-37.125
8.096	-35.27656
8.097	-33.96406
8.098	-33.04375
8.099	-32.71406
8.1	-31.95
8.101	-32.15625
8.102	-32.43281
8.103	-32.31875
8.104	-33.57031
8.105	-33.99063
8.106	-35.80938
8.107	-37.19063
8.108	-38.25781
8.109	-38.43125
8.11	-39.14219
8.111	-39.04688
8.112	-38.80156
8.113	-38.85781
8.114	-37.71406
8.115	-37.32187
8.116	-35.32813
8.117	-34.09688
8.118	-33.09688
8.119	-32.82969
8.12	-32.15781
8.121	-32.21875
8.122	-32.46563
8.123	-32.60312
8.124	-33.76406
8.125	-34.05938
8.126	-35.93281
8.127	-37.26875
8.128	-38.05156
8.129	-38.53906
8.13	-39.17188
8.131	-39.1
8.132	-38.98906
8.133	-38.87969
8.134	-37.70313
8.135	-37.35938
8.136	-35.47812
8.137	-34.08906
8.138	-33.16562
8.139	-32.84531
8.14	-32.12813
8.141	-32.24375
8.142	-32.40469
8.143	-32.34375
8.144	-33.625
8.145	-33.94063
8.146	-35.80469
8.147	-37.06563
8.148	-38.05625
8.149	-38.42969
8.15	-39.12813
8.151	-39.00156
8.152	-38.76094
8.153	-38.91563
8.154	-37.59063
8.155	-37.27656
8.156	-35.38437
8.157	-34.08906
8.158	-33.06563
8.159	-32.78125
8.16	-31.975
8.161	-32.02188
8.162	-32.3625
8.163	-32.25781
8.164	-33.57031
8.165	-33.91094
8.166	-35.70938
8.167	-37.07813
8.168	-37.97656
8.169	-38.27813
8.17	-39.00938
8.171	-38.92813
8.172	-38.76094
8.173	-38.83125
8.174	-37.60781
8.175	-37.22031
8.176	-35.37656
8.177	-33.95938
8.178	-33.00781
8.179	-32.48438
8.18	-31.81563
8.181	-31.90469
8.182	-32.13594
8.183	-32.12188
8.184	-33.3625
8.185	-33.68438
8.186	-35.425
8.187	-36.81719
8.188	-37.79531
8.189	-38.16406
8.19	-38.95625
8.191	-38.80625
8.192	-38.54219
8.193	-38.59531
8.194	-37.38125
8.195	-36.92031
8.196	-35.1
8.197	-33.83594
8.198	-32.76406
8.199	-32.51563
8.2	-31.80469
8.201	-31.84688
8.202	-32.16875
8.203	-32.00469
8.204	-33.33594
8.205	-33.725
8.206	-35.43594
8.207	-36.90625
8.208	-37.86094
